"","state","county1","fps_state","fps_county","state.x","county.x","pop.2000","total","x","commercial","industrial","residential","electricity.prod","onroad","cement","aircraft","unknown","nonroad","transport","other","cbsa.code","metro.division.code","csa.code","cbsa.title","metropolitan.micropolitan.statistical.area","metropolitan.division.title","csa.title","county.county.equivalent","state.name","central.outlying.county","state.y","county.y","name","popestimate2002","LND010190D","county","STCOU","percap","pop_dens"
"1499","MN","Lincoln",27,81,"MN","Lincoln County",6429,5.380262054,NA,0.219985589,0.887758326,0.707908459,0,1.70911596,0,0,0,1.855493719,3.564609679,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Lincoln County",6232,548.47,"Lincoln",27081,0.000863328314184852,11.3625175488176
"1500","MN","Lyon",27,83,"MN","Lyon County",25425,7.251783931,NA,0.707335378,3.405933162,0.51926004,0,1.510884624,0,0.149298114,0.37528838,0.583784233,2.619255351,"H1","32140",NA,NA,"Marshall, MN","Micropolitan Statistical Area","","","Lyon County","Minnesota","Central","MN","Lyon County","Lyon County",25118,721.49,"Lyon",27083,0.000288708652400669,34.8140653370109
"1501","MN","Mahnomen",27,87,"MN","Mahnomen County",5190,5.880758483,NA,0.126936539,0.762665361,0.584436588,0,2.141199022,0,0.03413096,0.085794696,2.145595319,4.406719996,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Mahnomen County",5150,583.02,"Mahnomen",27087,0.00114189485106796,8.83331618126308
"1502","MN","Marshall",27,89,"MN","Marshall County",10155,16.1837284,NA,10.29541009,0.862375395,0.570326208,0,2.234220333,0,0,0,2.221396377,4.455616709,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Marshall County",9909,1812.83,"Marshall",27089,0.00163323528105762,5.46603928664023
"1503","MN","Martin",27,91,"MN","Martin County",21802,7.941200139,NA,0.385959085,1.538911768,0.6511249,2.436769697,1.973922965,0,0.059189552,0.148783875,0.746538297,2.928434689,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Martin County",21237,729.59,"Martin",27091,0.000373932294533126,29.1081292232624
"1504","MN","McLeod",27,85,"MN","McLeod County",34898,5.073509933,NA,0.455727115,1.649616275,0.605903021,0.219110268,1.408370366,0,0.086323518,0.216990216,0.431469155,2.143153255,"H1","26780",NA,378,"Hutchinson, MN","Micropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","McLeod County","Minnesota","Central","MN","McLeod County","McLeod County",35403,505.7,"McLeod",27085,0.000143307344942519,70.0079098279612
"1505","MN","Meeker",27,93,"MN","Meeker County",22644,3.868958009,NA,0.199937769,0.801839545,0.588206714,0,1.573203948,0,0.039547547,0.099410075,0.566812412,2.278973982,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Meeker County",22878,645.11,"Meeker",27093,0.000169112597648396,35.4637193656896
"1506","MN","Mille",27,95,"MN","Mille Lacs County",22330,6.368496063,NA,0.451001296,2.014619585,0.621189566,0,2.590605394,0,0.071430675,0.179554331,0.440095216,3.281685616,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Mille Lacs County","Minnesota","Outlying","MN","Mille Lacs County","Mille Lacs County",23628,681.8,"Mille Lacs",27095,0.000269531744667344,34.6553241419771
"1507","MN","Morrison",27,97,"MN","Morrison County",31712,5.068622099,NA,0.305547452,1.286758961,0.604367811,0,2.198413233,0,0.078045513,0.196181882,0.399307247,2.871947875,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Morrison County",32360,1153.37,"Morrison",27097,0.000156632326915946,28.056911485473
"1508","MN","Mower",27,99,"MN","Mower County",38603,6.671200955,NA,0.312806799,1.554603056,0.622260463,2.014198447,1.505677143,0,0.07226149,0.181642563,0.407750994,2.167332189,"H1","12380",NA,462,"Austin, MN","Micropolitan Statistical Area","","Rochester-Austin, MN","Mower County","Minnesota","Central","MN","Mower County","Mower County",38785,711.74,"Mower",27099,0.000172004665592368,54.4932138140332
"1509","MN","Murray",27,101,"MN","Murray County",9165,5.302613015,NA,0.213640085,0.862196189,0.811559261,0,1.683888595,0,0,0,1.731328885,3.41521748,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Murray County",9008,719.56,"Murray",27101,0.000588655974134103,12.5187614653399
"1510","MN","Nicollet",27,103,"MN","Nicollet County",29771,4.349406299,NA,0.40207229,1.354097568,0.539885832,0,1.629013818,0,0,0,0.424336791,2.053350609,"H1","31860",NA,359,"Mankato-North Mankato, MN","Metropolitan Statistical Area","","Mankato-New Ulm-North Mankato, MN","Nicollet County","Minnesota","Central","MN","Nicollet County","Nicollet County",30267,466.98,"Nicollet",27103,0.000143701268675455,64.814338943852
"1511","MN","Nobles",27,105,"MN","Nobles County",20832,5.720150022,NA,0.390250437,1.709433471,0.646698469,0,2.055763075,0,0.059393268,0.149295955,0.709315347,2.973767646,"H1","49380",NA,NA,"Worthington, MN","Micropolitan Statistical Area","","","Nobles County","Minnesota","Central","MN","Nobles County","Nobles County",20449,722.36,"Nobles",27105,0.000279727616118148,28.308599590232
"1512","MN","Norman",27,107,"MN","Norman County",7442,6.888737348,NA,0.225493819,1.694721914,0.586835598,0,2.065304948,0,0,0,2.316381068,4.381686016,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Norman County",7315,876.85,"Norman",27107,0.000941727593711552,8.34236186348862
"1513","MN","Olmsted",27,109,"MN","Olmsted County",124277,6.354151807,NA,0.906744246,2.630523261,0.550649098,0.232483855,1.414594278,0,0.09770469,0.245598802,0.275853576,2.033751347,"H1","40340",NA,462,"Rochester, MN","Metropolitan Statistical Area","","Rochester-Austin, MN","Olmsted County","Minnesota","Central","MN","Olmsted County","Olmsted County",128961,654.53,"Olmsted",27109,4.92718869037926e-05,197.028402059493
"1514","MN","Otter",27,111,"MN","Otter Tail County",57159,8.992254093,NA,0.312151651,1.09884109,0.607420291,4.52295075,1.807661349,0,0.034694355,0.087210564,0.521324042,2.45089031,"H1","22260",NA,NA,"Fergus Falls, MN","Micropolitan Statistical Area","","","Otter Tail County","Minnesota","Central","MN","Otter Tail County","Otter Tail County",58039,2225.03,"Otter Tail",27111,0.000154934683454229,26.0845921178591
"1515","MN","Pennington",27,113,"MN","Pennington County",13584,5.832761783,NA,0.5065424,1.756976461,0.475619931,0,1.411160321,0,0.280295208,0.704573745,0.697593717,3.093622991,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Pennington County",13514,618.36,"Pennington",27113,0.000431608834023975,21.8545830907562
"1516","MN","Pine",27,115,"MN","Pine County",26530,4.947032771,NA,0.19767592,0.794562177,0.632514113,0.000313164,3.033839218,0,0,0,0.288128179,3.321967397,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Pine County",27340,1434.68,"Pine",27115,0.000180944870921726,19.0565143446622
"1517","MN","Pipestone",27,117,"MN","Pipestone County",9895,5.771433161,NA,0.373878859,1.508864882,0.700015645,0,1.649722185,0,0.15545365,0.390761707,0.992736233,3.188673775,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Pipestone County",9761,466.17,"Pipestone",27117,0.00059127478342383,20.9387133449171
"1518","MN","Polk",27,119,"MN","Polk County",31369,9.247564238,NA,0.479960005,5.071192199,0.510392296,0,1.868651085,0,0.103007565,0.258928585,0.955432501,3.186019737,"H1","24220",NA,NA,"Grand Forks, ND-MN","Metropolitan Statistical Area","","","Polk County","Minnesota","Central","MN","Polk County","Polk County",31115,1997.89,"Polk",27119,0.000297205985473244,15.573930496674
"1519","MN","Pope",27,121,"MN","Pope County",11236,5.348932466,NA,0.292775403,1.175941739,0.711743032,0,1.782882309,0,0.046818372,0.117686647,1.221084965,3.168472292,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Pope County",11190,717.33,"Pope",27121,0.000478010050580876,15.5995148676341
"1520","MN","Ramsey",27,123,"MN","Ramsey County",511035,6.486222635,NA,0.656538402,2.723955809,0.502149435,1.027031594,1.326731146,0,0.04291985,0.107886969,0.099009429,1.576547394,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Ramsey County","Minnesota","Central","MN","Ramsey County","Ramsey County",510568,170.16,"Ramsey",27123,1.27039349019132e-05,3000.5171603197
"1521","MN","Red",27,125,"MN","Red Lake County",4299,6.474640614,NA,0.259061296,1.045463613,0.558456884,0,1.819659407,0,0,0,2.791999414,4.611658821,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Red Lake County",4313,432.52,"Red Lake",27125,0.00150119188824484,9.9717932118746
"1522","MN","Redwood",27,127,"MN","Redwood County",16815,5.592491125,NA,0.320687295,1.213138817,0.661077527,0.003116005,1.934767431,0,0.097980456,0.24629184,1.115431754,3.39447148,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Redwood County",16275,881.28,"Redwood",27127,0.000343624646697389,18.4674564270153
"1523","MN","Renville",27,129,"MN","Renville County",17154,11.83038571,NA,0.74197988,6.915365829,0.673975723,0,2.038232148,0,0.049679548,0.124878689,1.286273889,3.499064274,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Renville County",17052,987.27,"Renville",27129,0.00069378288235984,17.2718709167705
"1524","MN","Rice",27,131,"MN","Rice County",56665,4.764341003,NA,0.504838269,1.706917956,0.504574483,0.000663312,1.678538731,0,0.035598561,0.089483549,0.243726143,2.047346984,"H1","22060",NA,378,"Faribault-Northfield, MN","Micropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Rice County","Minnesota","Central","MN","Rice County","Rice County",58581,516.14,"Rice",27131,8.13291170003926e-05,113.498275661642
"1525","MN","Rock",27,133,"MN","Rock County",9721,7.149448992,NA,0.728267811,1.491887132,0.647622184,0,2.6752027,0,0.092768447,0.233190806,1.280509912,4.281671865,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Rock County",9794,482.86,"Rock",27133,0.000729982539513988,20.2833119330655
"1526","MN","Roseau",27,135,"MN","Roseau County",16338,4.914975018,NA,0.409569802,1.01885046,0.462403621,0,1.467773118,0,0.206941087,0.520184502,0.829252429,3.024151135,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Roseau County",16229,1678.48,"Roseau",27135,0.000302851378273461,9.66886707020638
"1527","MN","Scott",27,139,"MN","Scott County",89498,4.398038763,NA,0.459144564,1.40929758,0.50000632,0.001397273,1.729998925,0,0,0,0.298194101,2.028193026,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Scott County","Minnesota","Central","MN","Scott County","Scott County",103681,368.57,"Scott",27139,4.24189462196545e-05,281.306129093524
"1528","MN","Sherburne",27,141,"MN","Sherburne County",64417,73.97584482,NA,0.131075026,0.797868028,0.498089977,70.04068323,1.780244534,0,0.142455483,0.358088126,0.22734041,2.508128553,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Sherburne County","Minnesota","Central","MN","Sherburne County","Sherburne County",71471,451,"Sherburne",27141,0.00103504700955632,158.472283813747
"1529","MN","Sibley",27,143,"MN","Sibley County",15356,4.937233016,NA,0.633917826,0.956318617,0.678877427,0,1.844123516,0,0,0,0.82399563,2.668119146,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Sibley County","Minnesota","Outlying","MN","Sibley County","Sibley County",15384,600.39,"Sibley",27143,0.000320932983359334,25.6233448258632
"1530","MN","St.",27,137,"MN","St. Louis County",200528,9.633011782,NA,0.590060353,4.836813515,0.61310301,1.508222479,1.512359071,0,0.109152553,0.274375087,0.188925712,2.084812424,"H1","20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area","","","St. Louis County","Minnesota","Central","MN","St. Louis County","St. Louis County",199983,6860.53,"St. Louis",27137,4.81691532880295e-05,29.1497887189474
"1531","MN","Stearns",27,145,"MN","Stearns County",133166,5.627561424,NA,0.622407311,2.458390202,0.492937933,0,1.784725203,0,0,0,0.269100776,2.053825979,"H1","41060",NA,378,"St. Cloud, MN","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Stearns County","Minnesota","Central","MN","Stearns County","Stearns County",135867,1389.99,"Stearns",27145,4.14196340833315e-05,97.7467463794704
"1532","MN","Steele",27,147,"MN","Steele County",33680,5.51604814,NA,0.505377276,1.780827634,0.584106931,0,1.978457229,0,0.072612291,0.182524416,0.412142363,2.645736298,"H1","36940",NA,NA,"Owatonna, MN","Micropolitan Statistical Area","","","Steele County","Minnesota","Central","MN","Steele County","Steele County",34391,432.18,"Steele",27147,0.000160392199703411,79.5756397797214
"1533","MN","Stevens",27,149,"MN","Stevens County",10053,6.662612988,NA,0.666530282,2.534657462,0.575740586,0,1.375163765,0,0.067454557,0.169559413,1.273506922,2.885684658,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Stevens County",9886,575.27,"Stevens",27149,0.000673944263402792,17.184974012203
"1534","MN","Swift",27,151,"MN","Swift County",11956,5.894892752,NA,0.617601663,1.710715468,0.626376864,0.003771712,1.561543139,0,0.046999328,0.118141503,1.209743074,2.936427044,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Swift County",11602,752.39,"Swift",27151,0.000508092807446992,15.420194314119
"1535","MN","Todd",27,153,"MN","Todd County",24426,3.221080743,NA,0.138966073,0.282828268,0.611932277,0,1.685533721,0,0.025243508,0.063454166,0.413122729,2.187354124,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Todd County",24463,979.39,"Todd",27153,0.000131671534276254,24.9777922992883
"1536","MN","Traverse",27,155,"MN","Traverse County",4134,8.357761671,NA,0.220211156,0.888732672,0.795604201,0,1.674096186,0,0.10128056,0.254587352,4.423249544,6.453213642,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Traverse County",3952,586,"Traverse",27155,0.00211481823658907,6.74402730375427
"1537","MN","Wabasha",27,157,"MN","Wabasha County",21610,3.93991645,NA,0.372058634,1.095721114,0.657056627,0,1.319520996,0,0,0,0.495559078,1.815080074,"H1","40340",NA,462,"Rochester, MN","Metropolitan Statistical Area","","Rochester-Austin, MN","Wabasha County","Minnesota","Outlying","MN","Wabasha County","Wabasha County",21903,549.85,"Wabasha",27157,0.00017988021960462,39.8345003182686
"1538","MN","Wadena",27,159,"MN","Wadena County",13713,4.560395936,NA,0.34693485,1.403781352,0.517066275,0,1.596462745,0,0.075157215,0.188921651,0.432071849,2.292613459,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Wadena County",13584,543.02,"Wadena",27159,0.000335718193168433,25.0156531987772
"1539","MN","Waseca",27,161,"MN","Waseca County",19526,4.044964942,NA,0.260069986,1.061040555,0.571873922,0,1.373389597,0,0.068727203,0.172758561,0.537105118,2.151980479,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Waseca County",19436,432.82,"Waseca",27161,0.000208117150751183,44.9055034425396
"1540","MN","Washington",27,163,"MN","Washington County",201130,9.675106844,NA,0.311196854,2.420176154,0.499318594,4.700264912,1.451293076,0,0.037167627,0.093427693,0.162261932,1.744150329,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Washington County","Minnesota","Central","MN","Washington County","Washington County",210270,423.19,"Washington",27163,4.60127780662957e-05,496.869018644108
"1541","MN","Watonwan",27,165,"MN","Watonwan County",11876,5.25702558,NA,0.22741097,0.907977215,0.637127718,0,2.356901733,0,0.047730467,0.119979499,0.959897979,3.484509678,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Watonwan County",11665,439.93,"Watonwan",27165,0.000450666573510501,26.515582024413
"1542","MN","Wilkin",27,167,"MN","Wilkin County",7138,7.770260437,NA,0.273963021,1.138526739,0.610323355,0,3.323035932,0,0,0,2.42441139,5.747447322,"H1","47420",NA,244,"Wahpeton, ND-MN","Micropolitan Statistical Area","","Fargo-Wahpeton, ND-MN","Wilkin County","Minnesota","Outlying","MN","Wilkin County","Wilkin County",6969,751.67,"Wilkin",27167,0.0011149749514995,9.27135578112736
"1543","MN","Winona",27,169,"MN","Winona County",49985,4.619028952,NA,0.408454896,1.643189944,0.540329684,0,1.702475387,0,0.02347976,0.059020744,0.242078537,2.027054429,"H1","49100",NA,NA,"Winona, MN","Micropolitan Statistical Area","","","Winona County","Minnesota","Central","MN","Winona County","Winona County",49362,641.63,"Winona",27169,9.35745908188485e-05,76.9321883328398
"1544","MN","Wright",27,171,"MN","Wright County",89986,4.370811029,NA,0.262251411,1.057193707,0.529854003,0.000106646,2.035384338,0,0.054449408,0.136868643,0.294702873,2.521405262,"H1","33460",NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Wright County","Minnesota","Central","MN","Wright County","Wright County",98083,714.42,"Wright",27171,4.45623709409378e-05,137.290389406792
"1545","MN","Yellow",27,173,"MN","Yellow Medicine County",11080,5.559234399,NA,0.153096158,1.230087849,0.661018221,0,1.857172879,0,0.06511206,0.163671084,1.429076149,3.515032171,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Yellow Medicine County",10806,763.42,"Yellow Medicine",27173,0.000514458115769017,14.1547247910718
"1546","MO","Adair",29,1,"MO","Adair County",24977,2.393625061,NA,0.300060894,0.296298913,0.349134807,0.001345858,1.084805269,0,0.038685222,0.097242461,0.226051637,1.446784588,"H1","28860",NA,NA,"Kirksville, MO","Micropolitan Statistical Area","","","Adair County","Missouri","Central","MO","Adair County","Adair County",24946,569.35,"Adair",29001,9.59522593201315e-05,43.8148766136823
"1547","MO","Andrew",29,3,"MO","Andrew County",16492,3.994236657,NA,0.073584662,0.066910386,0.3563022,0,3.159969344,0,0,0,0.337470065,3.497439408,"H1","41140",NA,312,"St. Joseph, MO-KS","Metropolitan Statistical Area","","Kansas City-Overland Park-Kansas City, MO-KS","Andrew County","Missouri","Outlying","MO","Andrew County","Andrew County",16751,436.53,"Andrew",29003,0.000238447654289296,38.3730785971182
"1548","MO","Atchison",29,5,"MO","Atchison County",6430,7.607780972,NA,0.171268492,0.035568027,0.478011104,0,5.392425888,0,0.036798706,0.092500392,1.401208363,6.922933349,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Atchison County",6323,547.39,"Atchison",29005,0.00120319167673573,11.5511792323572
"1549","MO","Audrain",29,7,"MO","Audrain County",25853,3.39171304,NA,0.174774325,0.773844326,0.350554477,0.181347329,1.345318467,0,0.027244091,0.068483006,0.470147017,1.911192582,"H1","33020",NA,190,"Mexico, MO","Micropolitan Statistical Area","","Columbia-Moberly-Mexico, MO","Audrain County","Missouri","Central","MO","Audrain County","Audrain County",25639,696.83,"Audrain",29007,0.000132287259253481,36.7937660548484
"1550","MO","Barry",29,9,"MO","Barry County",34010,3.466390968,NA,0.136277535,1.131992173,0.342434692,0,1.508553453,0,0.024862164,0.062495546,0.259775405,1.855686568,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Barry County",34527,790.96,"Barry",29009,0.000100396529324876,43.652017801153
"1551","MO","Barton",29,11,"MO","Barton County",12541,4.838038841,NA,0.138048358,0.816872646,0.432513447,0.000589543,2.689669212,0,0.033557209,0.084352334,0.642436092,3.450014847,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Barton County",12862,596.78,"Barton",29011,0.000376149808816669,21.5523308421864
"1552","MO","Bates",29,13,"MO","Bates County",16653,4.00145065,NA,0.116969801,0.126692248,0.414505441,0,2.649939969,0,0.047175375,0.118583781,0.527584037,3.343283161,"H1","28140",NA,312,"Kansas City, MO-KS","Metropolitan Statistical Area","","Kansas City-Overland Park-Kansas City, MO-KS","Bates County","Missouri","Outlying","MO","Bates County","Bates County",16976,851.45,"Bates",29013,0.000235712220193214,19.9377532444653
"1553","MO","Benton",29,15,"MO","Benton County",17180,3.196010979,NA,0.100593772,0.131749641,0.289083651,0,2.039883346,0,0.010543988,0.02650441,0.597652172,2.674583916,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Benton County",17583,752.55,"Benton",29015,0.000181767103395325,23.3645604943193
"1554","MO","Bollinger",29,17,"MO","Bollinger County",12029,2.815530126,NA,0.076793162,0.629905098,0.283020026,0.022730958,1.533439335,0,0,0,0.269641549,1.803080883,"H1","16020",NA,164,"Cape Girardeau, MO-IL","Metropolitan Statistical Area","","Cape Girardeau-Sikeston, MO-IL","Bollinger County","Missouri","Outlying","MO","Bollinger County","Bollinger County",12248,621.21,"Bollinger",29017,0.000229876724853037,19.716360007083
